order_book_id,date,open,volume,close,low,total_turnover,prev_close,high
399976.XSHE,2020-03-09,2372.2784,705460628.0,2293.5523,2291.4429,24698429032.0,2421.6214,2386.195
399976.XSHE,2020-03-10,2264.7467,630127057.0,2348.6278,2237.0577,22441000408.0,2293.5523,2357.4611
399976.XSHE,2020-03-11,2362.7847,539985768.0,2303.6225,2302.5869,20190339716.0,2348.6278,2370.7581
399976.XSHE,2020-03-12,2253.6188,483547727.0,2231.8014,2209.6245,17922516544.0,2303.6225,2269.3117
399976.XSHE,2020-03-13,2107.5568,572579322.0,2178.2176,2098.6322,18154134277.0,2231.8014,2210.8279
399976.XSHE,2020-03-16,2180.8224,680571036.0,2025.0487,2013.4759,23839600352.0,2178.2176,2181.6068
399976.XSHE,2020-03-17,2042.8433,617790679.0,1993.6929,1936.7520000000002,20485755130.0,2025.0487,2068.9933
399976.XSHE,2020-03-18,2015.3559,569025816.0,1950.8026,1949.7074,18198761765.0,1993.6929,2056.7643
399976.XSHE,2020-03-19,1961.1282,603075106.0,1938.2088,1888.1645,18584535371.0,1950.8026,1972.6521
399976.XSHE,2020-03-20,1979.2116,505431639.0,1927.6096,1893.7039,15231160558.0,1938.2088,1987.195
399976.XSHE,2020-03-23,1857.9822,594190642.0,1782.2395,1775.7862,17378045208.0,1927.6096,1859.7036
399976.XSHE,2020-03-24,1821.7107,646727175.0,1826.7715,1763.8952,18287893075.0,1782.2395,1847.1252
399976.XSHE,2020-03-25,1887.3286,691934299.0,1919.2544,1886.4543,22126852003.0,1826.7715,1933.8922
399976.XSHE,2020-03-26,1911.7286,473909797.0,1888.7704,1887.8738,14665376667.0,1919.2544,1912.7661
399976.XSHE,2020-03-27,1923.504,443544539.0,1886.0469,1882.4948,13759349230.0,1888.7704,1929.0131
399976.XSHE,2020-03-30,1854.6461,542482573.0,1851.7323,1808.7243,16662678574.0,1886.0469,1876.7020000000002
399976.XSHE,2020-03-31,1875.3358,459185510.0,1872.8416,1858.6529999999998,14889219997.0,1851.7323,1884.2457
399976.XSHE,2020-04-01,1896.3609,710909685.0,1906.8809,1877.4799,21901982793.0,1872.8416,1957.4348
399976.XSHE,2020-04-02,1897.7055,554391814.0,1968.7032,1893.8943,17015732897.0,1906.8809,1968.8277
399976.XSHE,2020-04-03,1978.7244,487690149.0,1942.9539,1933.2483,14405123786.0,1968.7032,1980.0381
399976.XSHE,2020-04-07,1986.4282,553539494.0,2011.7119,1982.3662,16178003228.0,1942.9539,2011.7119
399976.XSHE,2020-04-08,1997.9799,505998589.0,1991.4095,1975.8894,14251484238.0,2011.7119,2004.9779999999998
399976.XSHE,2020-04-09,2010.8324,401294885.0,1977.0698,1970.4164,12499454788.0,1991.4095,2012.3399
399976.XSHE,2020-04-10,1979.621,436320030.0,1924.3086,1917.5487,12967408372.0,1977.0698,1983.9237
399976.XSHE,2020-04-13,1902.6589,370833572.0,1883.6002,1868.9344,10463372224.0,1924.3086,1902.6993
399976.XSHE,2020-04-14,1912.5719,618498912.0,1991.7635,1912.5719,20649743666.0,1883.6002,1991.7635
399976.XSHE,2020-04-15,2013.106,641023443.0,1996.7552,1995.0877,21759959558.0,1991.7635,2042.5947
399976.XSHE,2020-04-16,1992.2637,492685700.0,2011.3254,1972.9228,15783331977.0,1996.7552,2018.2705
399976.XSHE,2020-04-17,2035.0208,567946994.0,2022.3782,2017.8841,19929589975.0,2011.3254,2059.5632
399976.XSHE,2020-04-20,2028.3001,428374548.0,2029.366,2008.5489,13572655155.0,2022.3782,2031.2472
399976.XSHE,2020-04-21,2006.9799,411501238.0,1986.0479,1958.2232,13475713339.0,2029.366,2012.0619
399976.XSHE,2020-04-22,1955.2532,315491881.0,1995.1364,1949.2839,10242969674.0,1986.0479,1996.5135
399976.XSHE,2020-04-23,2008.1759,348081790.0,1970.1106,1968.0319,10956391020.0,1995.1364,2011.9213
399976.XSHE,2020-04-24,1976.7316,399776020.0,1973.8624,1963.4871,12707954840.0,1970.1106,2019.4921
399976.XSHE,2020-04-27,1977.8996,330706455.0,1978.8523,1960.3576,10316413618.0,1973.8624,1997.7461
399976.XSHE,2020-04-28,1989.7978,512594392.0,1981.1172,1917.629,15692600486.0,1978.8523,1996.4105
399976.XSHE,2020-04-29,1967.5866,406889969.0,1978.3124,1966.9338,11792230675.0,1981.1172,1998.4715
399976.XSHE,2020-04-30,2016.0581,625665485.0,2082.7337,2016.0581,20423761365.0,1978.3124,2094.376
399976.XSHE,2020-05-06,2068.7191,629488892.0,2125.389,2065.0897,19926966077.0,2082.7337,2130.645
399976.XSHE,2020-05-07,2124.8520000000008,537798277.0,2120.6943,2107.8878,17280102681.0,2125.389,2131.2922
399976.XSHE,2020-05-08,2129.2696,541607019.0,2141.6861,2111.3632,16601706340.0,2120.6943,2161.5336
399976.XSHE,2020-05-11,2147.4732,559952266.0,2114.1435,2099.749,17968356447.0,2141.6861,2152.3891
399976.XSHE,2020-05-12,2112.2343,414924674.0,2124.926,2088.7882,12812393622.0,2114.1435,2126.1134
399976.XSHE,2020-05-13,2113.9862,441156669.0,2137.2786,2109.8432,13276998531.0,2124.926,2144.0462
399976.XSHE,2020-05-14,2124.6664,373222674.0,2104.0507,2101.154,11865946766.0,2137.2786,2125.4499
399976.XSHE,2020-05-15,2118.7882,450557100.0,2139.9611,2102.265,16970818226.0,2104.0507,2158.8042
399976.XSHE,2020-05-18,2129.2739,451065681.0,2091.5415,2083.2695,14159516207.0,2139.9611,2129.2739
399976.XSHE,2020-05-19,2110.1316,383872989.0,2120.1686,2105.957000000001,11644350982.0,2091.5415,2130.5501
399976.XSHE,2020-05-20,2154.3873,683523296.0,2169.099,2154.3873,24895275386.0,2120.1686,2220.8671
399976.XSHE,2020-05-21,2186.9874,528108659.0,2103.9652,2103.3119,17458194545.0,2169.099,2188.2158
399976.XSHE,2020-05-22,2102.9184,410236270.0,2039.5416,2027.6466,12602481116.0,2103.9652,2102.9184
399976.XSHE,2020-05-25,2037.4937,267535927.0,2027.6995,2007.3574,8528042511.0,2039.5416,2041.246
399976.XSHE,2020-05-26,2047.0136,392466513.0,2111.3833,2047.0136,13372496143.0,2027.6995,2111.5076
399976.XSHE,2020-05-27,2128.3388,458825515.0,2122.7328,2115.19,16111315199.0,2111.3833,2163.8634
399976.XSHE,2020-05-28,2123.5689,464446479.0,2110.2823,2074.5455,13661249952.0,2122.7328,2126.1984
399976.XSHE,2020-05-29,2128.4984,538921435.0,2142.3844,2124.1202,15817025746.0,2110.2823,2158.648
399976.XSHE,2020-06-01,2170.1825,615527545.0,2219.4536,2163.6025,18763208501.0,2142.3844,2233.621
399976.XSHE,2020-06-02,2245.7749,659423055.0,2213.7354,2205.8531,18429794107.0,2219.4536,2249.745
399976.XSHE,2020-06-03,2217.7089,532012569.0,2211.0463,2194.5597,15298749509.0,2213.7354,2237.3912
399976.XSHE,2020-06-04,2220.8068,640884061.0,2263.8321,2220.8068,18506176940.0,2211.0463,2278.2356
399976.XSHE,2020-06-05,2259.9711,462702697.0,2271.2185,2239.41,13983706010.0,2263.8321,2271.2806
399976.XSHE,2020-06-08,2288.6288,454252939.0,2279.2127,2273.9002,13956944175.0,2271.2185,2303.7278
399976.XSHE,2020-06-09,2304.4758,433918857.0,2304.3907,2294.6838,14641587720.0,2279.2127,2317.516
399976.XSHE,2020-06-10,2321.9903,496409982.0,2320.2539,2301.7106,16244603070.0,2304.3907,2322.8293
399976.XSHE,2020-06-11,2355.8245,840671809.0,2320.2163,2307.133,27568936950.0,2320.2539,2389.1415
399976.XSHE,2020-06-12,2255.9995,627811950.0,2275.5778,2254.8284,20496241643.0,2320.2163,2292.3438
399976.XSHE,2020-06-15,2263.7621,793651871.0,2272.3618,2238.6091,21644494025.0,2275.5778,2311.8872
399976.XSHE,2020-06-16,2304.7652,796375038.0,2329.3691,2294.4495,20017255050.0,2272.3618,2335.94
399976.XSHE,2020-06-17,2330.9245,664434304.0,2294.503,2276.2925,18144233332.0,2329.3691,2330.9245
399976.XSHE,2020-06-18,2292.9659,596015989.0,2314.8263,2275.3803,17143175499.0,2294.503,2320.4486
399976.XSHE,2020-06-19,2323.5594,815891275.0,2404.9172,2323.4929,24919057890.0,2314.8263,2410.6373
399976.XSHE,2020-06-22,2412.3353,948226518.0,2426.8415,2410.9853,23897606446.0,2404.9172,2449.902
399976.XSHE,2020-06-23,2425.1283,854649721.0,2439.7158,2403.8435,20927298745.0,2426.8415,2439.7876
399976.XSHE,2020-06-24,2441.2689,668444697.0,2427.1756,2415.7905,18138593676.0,2439.7158,2448.4493
399976.XSHE,2020-06-29,2419.0037,675585291.0,2412.3887,2399.0087,17710686258.0,2427.1756,2435.5075
399976.XSHE,2020-06-30,2426.9147,676727247.0,2442.638,2425.7395,18272586852.0,2412.3887,2457.4349
399976.XSHE,2020-07-01,2478.9877,816852254.0,2449.2429,2419.5482,24293105916.0,2442.638,2506.0093
399976.XSHE,2020-07-02,2456.6794,756893887.0,2444.401,2425.4159,22257782885.0,2449.2429,2468.9842
399976.XSHE,2020-07-03,2470.063,896404372.0,2493.6897,2455.6315,25679142551.0,2444.401,2498.2273
399976.XSHE,2020-07-06,2502.2788,1161362094.0,2584.7825,2490.8176,34153493029.0,2493.6897,2590.8594
399976.XSHE,2020-07-07,2650.4348,1343219534.0,2721.2393,2650.4348,39826256649.0,2584.7825,2766.1644
399976.XSHE,2020-07-08,2738.8487,1116696872.0,2757.0571,2683.3056,34617859851.0,2721.2393,2759.3586
399976.XSHE,2020-07-09,2748.1259,1121304259.0,2813.692,2742.8276,34720031086.0,2757.0571,2823.7608
399976.XSHE,2020-07-10,2800.4288,1100656707.0,2805.7945,2779.8648,34582372150.0,2813.692,2829.2639
399976.XSHE,2020-07-13,2835.0908,1270037973.0,2950.6459,2835.0908,42538076856.0,2805.7945,2957.6064
399976.XSHE,2020-07-14,2911.4399,1280736012.0,2846.2935,2788.5044,43333315561.0,2950.6459,2911.4399
399976.XSHE,2020-07-15,2850.7769,1009331553.0,2773.8689,2730.4390000000008,34714545161.0,2846.2935,2866.8778
399976.XSHE,2020-07-16,2778.3665,977971540.0,2633.1048,2627.1547,33628678786.0,2773.8689,2829.5317
399976.XSHE,2020-07-17,2646.2408,978743942.0,2642.8562,2597.0415,28661485979.0,2633.1048,2696.6671
399976.XSHE,2020-07-20,2705.482,864414671.0,2698.6432,2615.9679,27987778002.0,2642.8562,2711.5786
399976.XSHE,2020-07-21,2731.4608,795982269.0,2705.9356,2684.9783,24586353869.0,2698.6432,2744.2722
399976.XSHE,2020-07-22,2692.3286,738175288.0,2719.8629,2690.6915,23958885018.0,2705.9356,2747.4664
399976.XSHE,2020-07-23,2693.9784,870161443.0,2715.4892,2633.4863,28619785724.0,2719.8629,2722.5921
399976.XSHE,2020-07-24,2689.7862,976436311.0,2532.4925,2516.3131,33161448676.0,2715.4892,2697.2126
399976.XSHE,2020-07-27,2536.6993,630275202.0,2508.1802,2472.7442,21624360614.0,2532.4925,2547.7065
399976.XSHE,2020-07-28,2552.0553,817809266.0,2575.0818,2548.4434,22250093171.0,2508.1802,2599.3416
399976.XSHE,2020-07-29,2570.3626,754691586.0,2646.4148,2552.9293,22596318973.0,2575.0818,2646.5565
399976.XSHE,2020-07-30,2661.4952,669387387.0,2628.4731,2617.6164,19943228811.0,2646.4148,2666.6094
399976.XSHE,2020-07-31,2634.8527,763498567.0,2681.8111,2627.9303,24229759346.0,2628.4731,2702.0963
399976.XSHE,2020-08-03,2709.4636,850299218.0,2751.9693,2692.6917,24473502098.0,2681.8111,2752.0409
399976.XSHE,2020-08-04,2768.267000000001,1015165043.0,2760.4983,2744.155,28657305845.0,2751.9693,2801.3320000000012
399976.XSHE,2020-08-05,2751.6785,821973684.0,2765.2185,2709.6081,22356594491.0,2760.4983,2770.3986
399976.XSHE,2020-08-06,2774.3947,861389164.0,2772.5056,2730.7816,24575785359.0,2765.2185,2783.6806
399976.XSHE,2020-08-07,2754.6626,764742684.0,2731.4522,2686.5352,22688492761.0,2772.5056,2788.7716
399976.XSHE,2020-08-10,2720.1362,611589672.0,2708.4762,2677.667,20130649529.0,2731.4522,2732.941
399976.XSHE,2020-08-11,2718.9376,776906006.0,2685.6003,2682.2262,22497666871.0,2708.4762,2757.8906
399976.XSHE,2020-08-12,2706.835,889450667.0,2698.2183,2606.8178,28961972775.0,2685.6003,2715.7137
399976.XSHE,2020-08-13,2721.6577,693533474.0,2698.4904,2686.0957,21042717724.0,2698.2183,2750.1955
399976.XSHE,2020-08-14,2695.2487,833277169.0,2727.8702,2672.503,18872385390.0,2698.4904,2731.7991
399976.XSHE,2020-08-17,2733.9287,910556960.0,2743.5888,2692.0714,22914125114.0,2727.8702,2743.5888
399976.XSHE,2020-08-18,2757.9731,791827978.0,2738.5969,2728.1248,22652017573.0,2743.5888,2769.7325
399976.XSHE,2020-08-19,2738.9681,839868776.0,2677.4712,2674.7603,22797976541.0,2738.5969,2738.9681
399976.XSHE,2020-08-20,2663.3732,648244020.0,2613.7007,2605.7849,17977966249.0,2677.4712,2668.6405
399976.XSHE,2020-08-21,2638.4998,803394495.0,2636.3674,2614.6562,18325322894.0,2613.7007,2663.8272
399976.XSHE,2020-08-24,2657.1549,647140005.0,2682.7605,2615.4439,20887962478.0,2636.3674,2698.4114
399976.XSHE,2020-08-25,2683.2317,640578835.0,2673.1968,2660.8205,19099545307.0,2682.7605,2705.2162
399976.XSHE,2020-08-26,2674.2807,627452610.0,2596.7612,2586.2168,20003682858.0,2673.1968,2674.843
399976.XSHE,2020-08-27,2623.0267,542520410.0,2647.295,2603.397,19757434481.0,2596.7612,2655.2163
399976.XSHE,2020-08-28,2640.6278,469871427.0,2663.8623,2618.1735,15777426659.0,2647.295,2667.6136
399976.XSHE,2020-08-31,2665.7663,555127282.0,2632.649000000001,2630.7755,17430928326.0,2663.8623,2679.0821
399976.XSHE,2020-09-01,2637.1545,649862291.0,2734.5516,2634.7913,23976890288.0,2632.649000000001,2742.3235
399976.XSHE,2020-09-02,2735.984000000001,558089521.0,2742.5954,2700.4937,20485781927.0,2734.5516,2748.8112
399976.XSHE,2020-09-03,2739.0367,521609137.0,2701.2457,2692.2685,18186496059.0,2742.5954,2739.0367
399976.XSHE,2020-09-04,2636.6197,443326547.0,2670.9208,2629.2790000000005,15990066426.0,2701.2457,2678.3691
399976.XSHE,2020-09-07,2667.068,595642167.0,2609.9008,2595.8349,24695053973.0,2670.9208,2693.2667
399976.XSHE,2020-09-08,2614.1011,465528705.0,2584.8573,2559.9222,16395048652.0,2609.9008,2618.8156
399976.XSHE,2020-09-09,2537.0782,564996122.0,2482.8647,2469.3076,17359569152.0,2584.8573,2539.8225
399976.XSHE,2020-09-10,2514.9309,492095308.0,2458.538,2449.1654,14495481925.0,2482.8647,2528.9909
399976.XSHE,2020-09-11,2447.0643,412670722.0,2511.8432,2446.6051,13395529051.0,2458.538,2515.42
399976.XSHE,2020-09-14,2532.1078,621747713.0,2575.7269,2529.3171,18924773057.0,2511.8432,2600.9092
399976.XSHE,2020-09-15,2608.4753,623191103.0,2648.3366,2602.9164,22136736831.0,2575.7269,2659.7324
399976.XSHE,2020-09-16,2646.5711,598464731.0,2664.8859,2634.706,21075318766.0,2648.3366,2675.8995
399976.XSHE,2020-09-17,2654.6316,649600670.0,2732.4819,2653.4589,24684537394.0,2664.8859,2753.6675
399976.XSHE,2020-09-18,2727.0851,609091316.0,2755.7919,2716.8523,21191448239.0,2732.4819,2756.2968
399976.XSHE,2020-09-21,2770.5018,573243240.0,2728.1752,2721.026,23569960783.0,2755.7919,2801.0041
399976.XSHE,2020-09-22,2709.3383,465703704.0,2678.6478,2669.3365,17750766757.0,2728.1752,2720.8649
399976.XSHE,2020-09-23,2696.2905,449734272.0,2687.6234,2645.1724,17353741879.0,2678.6478,2698.3418
399976.XSHE,2020-09-24,2659.6667,451874875.0,2606.5385,2606.5385,15021319920.0,2687.6234,2670.9613
399976.XSHE,2020-09-25,2635.3285,410239708.0,2624.7178,2613.0544,14546867531.0,2606.5385,2648.7532
399976.XSHE,2020-09-28,2642.8834,304767159.0,2616.5897,2612.8599,11564976071.0,2624.7178,2654.2744
399976.XSHE,2020-09-29,2645.1734,394794502.0,2675.492,2636.0343,17067962805.0,2616.5897,2687.6518
399976.XSHE,2020-09-30,2680.5511,427777014.0,2701.3607,2658.5515,18318995293.0,2675.492,2728.0177
399976.XSHE,2020-10-09,2801.6467,701471474.0,2868.188,2793.9051,30951965783.0,2701.3607,2886.3499
399976.XSHE,2020-10-12,2916.6482,787797864.0,2975.6165,2916.1895,32888494741.0,2868.188,2975.6165
399976.XSHE,2020-10-13,2956.1225,558004185.0,2995.8497,2920.9202,23761258721.0,2975.6165,3003.2425
399976.XSHE,2020-10-14,2991.1198,558881296.0,2980.4878,2967.7109,22184549761.0,2995.8497,3013.9628
399976.XSHE,2020-10-15,3019.3464,624081518.0,2980.868,2979.6522,24634845397.0,2980.4878,3040.3047
399976.XSHE,2020-10-16,2986.192,568307101.0,2904.7415,2878.2364,25344451214.0,2980.868,2988.3691
399976.XSHE,2020-10-19,2930.1784,461522356.0,2885.0599,2874.6332,17917947151.0,2904.7415,2930.5109
399976.XSHE,2020-10-20,2882.1703,537330407.0,2984.4738,2866.2056,24579162349.0,2885.0599,2984.4738
399976.XSHE,2020-10-21,2973.4191,461310372.0,2916.1419,2897.0127,20836334004.0,2984.4738,2973.4191
399976.XSHE,2020-10-22,2905.6318,571661411.0,2951.2817,2867.3411,21941257746.0,2916.1419,2963.6218
399976.XSHE,2020-10-23,2948.5063,552272725.0,2901.9048,2889.795,22392490834.0,2951.2817,3011.0181
399976.XSHE,2020-10-26,2876.7584,523495857.0,2967.468,2843.2018,20815418071.0,2901.9048,2968.8003
399976.XSHE,2020-10-27,2963.7867,555154884.0,3002.7843,2961.4086,22667271448.0,2967.468,3009.7204
399976.XSHE,2020-10-28,2991.2433,863296616.0,3073.935,2987.6806,35307993466.0,3002.7843,3096.0137
399976.XSHE,2020-10-29,3008.0013,838257806.0,3076.3078,3007.7373,35664865470.0,3073.935,3110.0483
399976.XSHE,2020-10-30,3103.873,844746401.0,3059.2646,3041.4921,38238812438.0,3076.3078,3146.2596
399976.XSHE,2020-11-02,3075.3163,863751746.0,3179.6355,3070.9118,36181296895.0,3059.2646,3185.3026
399976.XSHE,2020-11-03,3207.7638,884791853.0,3171.8774,3115.027,37296725424.0,3179.6355,3212.8306
399976.XSHE,2020-11-04,3179.5717,918424868.0,3241.4394,3179.5717,36028126765.0,3171.8774,3256.1708
399976.XSHE,2020-11-05,3296.1836,1140667048.0,3421.0903,3296.1836,47865628130.0,3241.4394,3426.7367
399976.XSHE,2020-11-06,3453.6734,1135057135.0,3404.5468,3351.1333,51504395479.0,3421.0903,3506.4291
399976.XSHE,2020-11-09,3428.6397,1050202057.0,3458.5326,3369.4741,42809559661.0,3404.5468,3486.6671
399976.XSHE,2020-11-10,3430.4472,915645930.0,3405.7305,3325.7763,40686942022.0,3458.5326,3454.6902
399976.XSHE,2020-11-11,3381.441,848285872.0,3284.616,3284.3316,42031239820.0,3405.7305,3449.2014
399976.XSHE,2020-11-12,3321.3221,637326822.0,3323.7359,3299.8145,30235531321.0,3284.616,3362.8109
399976.XSHE,2020-11-13,3381.8216,764283509.0,3396.9673,3331.6024,36870617245.0,3323.7359,3437.5374
399976.XSHE,2020-11-16,3364.217,899369583.0,3384.8929,3286.2677,36570015906.0,3396.9673,3390.8871
399976.XSHE,2020-11-17,3402.7192,810143281.0,3321.4257,3288.5258,37249451153.0,3384.8929,3434.6965
399976.XSHE,2020-11-18,3311.8653,834082920.0,3242.2906,3218.7024,34346087527.0,3321.4257,3336.0642
399976.XSHE,2020-11-19,3250.5743,653845914.0,3233.0598,3188.6507,26611650405.0,3242.2906,3250.9298
399976.XSHE,2020-11-20,3241.9037,1066090690.0,3340.1264,3241.4455,37802252905.0,3233.0598,3346.1486
399976.XSHE,2020-11-23,3357.8063,1326723649.0,3426.2077,3336.205,42354574567.0,3340.1264,3437.7658
399976.XSHE,2020-11-24,3475.8017,1360286532.0,3466.8442,3430.6163,44823007109.0,3426.2077,3522.8964
399976.XSHE,2020-11-25,3470.3214,1143079644.0,3391.9617,3383.0004,37798185453.0,3466.8442,3480.8204
399976.XSHE,2020-11-26,3389.2373,898136195.0,3331.2149,3274.2656,32489853112.0,3391.9617,3392.4132
399976.XSHE,2020-11-27,3328.9211,759716330.0,3318.2886,3267.8469,26586618843.0,3331.2149,3367.8599
399976.XSHE,2020-11-30,3317.1632,850709405.0,3307.885,3247.8493,30331846689.0,3318.2886,3346.8658
399976.XSHE,2020-12-01,3286.1475,763355648.0,3352.9905,3280.1299,28109196488.0,3307.885,3359.385
399976.XSHE,2020-12-02,3340.3562,833821419.0,3324.6712,3285.5817,31494884370.0,3352.9905,3353.1564
399976.XSHE,2020-12-03,3320.7855,810307122.0,3332.2985,3268.8895,26908042969.0,3324.6712,3361.9472
399976.XSHE,2020-12-04,3323.757,930058833.0,3387.765,3319.4049,29084999742.0,3332.2985,3394.2338
399976.XSHE,2020-12-07,3388.6217,892269834.0,3424.5897,3380.5879,31158970285.0,3387.765,3445.5822
399976.XSHE,2020-12-08,3449.5397,907277000.0,3512.915,3449.5397,35893579728.0,3424.5897,3540.4292
399976.XSHE,2020-12-09,3530.6985,1061196116.0,3471.3739,3460.2587,39183932309.0,3512.915,3572.153
399976.XSHE,2020-12-10,3444.053,935547813.0,3448.2937,3380.0482,34093199362.0,3471.3739,3483.1169
399976.XSHE,2020-12-11,3460.0588,895411942.0,3421.1791,3379.4871,31925889657.0,3448.2937,3470.2276
399976.XSHE,2020-12-14,3424.0645,783006634.0,3527.9034,3384.6729,30473115454.0,3421.1791,3529.1963
399976.XSHE,2020-12-15,3528.0379,874662880.0,3565.7203,3499.1269,32506713531.0,3527.9034,3567.9622
399976.XSHE,2020-12-16,3566.41,738523288.0,3564.71,3542.427,26494677980.0,3565.7203,3579.1705
399976.XSHE,2020-12-17,3552.8076,1021716480.0,3623.2958,3536.4392,29259907574.0,3564.71,3623.3371
399976.XSHE,2020-12-18,3631.3993,1141401896.0,3723.0335,3615.9514,40658064773.0,3623.2958,3747.3986
399976.XSHE,2020-12-21,3746.2813,1494972164.0,3938.7899,3745.1361,53528335605.0,3723.0335,3938.7899
399976.XSHE,2020-12-22,3911.9435,1472101296.0,3823.9471,3812.0662,51348095296.0,3938.7899,3975.8437
399976.XSHE,2020-12-23,3838.419,1489434218.0,3904.4467,3838.419,47484955760.0,3823.9471,3978.9762
399976.XSHE,2020-12-24,3906.1487,1137249579.0,3862.9181,3842.5014,33617827048.0,3904.4467,3932.2433
399976.XSHE,2020-12-25,3861.2137,1247732663.0,4015.3324,3857.9912,37585412773.0,3862.9181,4015.531
399976.XSHE,2020-12-28,4020.4872,1182003147.0,4021.1177,3934.8261,40676741146.0,4015.3324,4050.508
399976.XSHE,2020-12-29,4009.8107,1221397648.0,3827.0789,3812.3756,42066488188.0,4021.1177,4011.2723
399976.XSHE,2020-12-30,3869.4478,1293609240.0,4012.9702,3869.4478,52017714772.0,3827.0789,4050.3317
399976.XSHE,2020-12-31,4023.4144,1405325721.0,4088.0652,4018.9083,48106329929.0,4012.9702,4105.3894
399976.XSHE,2021-01-04,4166.2073,1543664031.0,4388.0253,4166.2073,62109251868.0,4088.0652,4410.3541
399976.XSHE,2021-01-05,4371.4787,1633837084.0,4417.3615,4291.1144,61439771266.0,4388.0253,4429.646
399976.XSHE,2021-01-06,4464.1888,1385198144.0,4350.5097,4261.15,54617520921.0,4417.3615,4471.6009
399976.XSHE,2021-01-07,4334.4188,1402481639.0,4478.8328,4302.2058,56589771875.0,4350.5097,4503.4345
399976.XSHE,2021-01-08,4534.4216,1610622487.0,4436.9432,4297.2181,62310778946.0,4478.8328,4535.8332
399976.XSHE,2021-01-11,4448.8985,1962210024.0,4269.3655,4238.3112,73786532778.0,4436.9432,4452.0055
399976.XSHE,2021-01-12,4225.1572,1632874320.0,4372.1309999999985,4170.3621,61905139796.0,4269.3655,4397.8854
399976.XSHE,2021-01-13,4391.9328,1758190571.0,4234.3528,4193.0773,71194562312.0,4372.1309999999985,4496.5288
399976.XSHE,2021-01-14,4170.2703,1304280644.0,4118.2112,4064.572,52445694298.0,4234.3528,4214.4932
399976.XSHE,2021-01-15,4096.2992,1244393296.0,4216.8888,4038.052,49236761578.0,4118.2112,4239.8161
399976.XSHE,2021-01-18,4177.0298,1040271249.0,4247.7231,4107.8941,41724437995.0,4216.8888,4272.7939
399976.XSHE,2021-01-19,4250.1942,1224561309.0,4131.4512,4108.1972,46409108370.0,4247.7231,4285.5294
399976.XSHE,2021-01-20,4167.3188,1155264376.0,4322.0092,4167.3188,50871026691.0,4131.4512,4342.4598
399976.XSHE,2021-01-21,4310.1789,1492982302.0,4414.9435,4264.5179,58499717503.0,4322.0092,4460.3631
399976.XSHE,2021-01-22,4416.7706,1425526261.0,4534.9928,4381.504,59437417096.0,4414.9435,4540.798
399976.XSHE,2021-01-25,4558.0331,1565536005.0,4523.3412,4483.9961,72500851337.0,4534.9928,4693.2843
399976.XSHE,2021-01-26,4508.456,1174938128.0,4392.6822,4335.6029,51365882421.0,4523.3412,4537.4719
399976.XSHE,2021-01-27,4393.6566,1022713638.0,4415.9533,4253.4072,49979113648.0,4392.6822,4451.4504
399976.XSHE,2021-01-28,4319.6409,941207512.0,4241.3685,4232.5229,44081692520.0,4415.9533,4360.83
399976.XSHE,2021-01-29,4283.5639,962215026.0,4158.5832,4066.1981,48344096747.0,4241.3685,4318.5731
399976.XSHE,2021-02-01,4141.8801,978694239.0,4162.5797,4111.234,41775910628.0,4158.5832,4239.5881
399976.XSHE,2021-02-02,4193.0245,1012708777.0,4348.1318,4161.3968,52973187039.0,4162.5797,4350.1593
399976.XSHE,2021-02-03,4395.5221,1030858572.0,4334.048,4324.3173,49663210152.0,4348.1318,4458.1211
399976.XSHE,2021-02-04,4317.8261,1031258294.0,4233.5964,4164.084,47234184108.0,4334.048,4357.3654
399976.XSHE,2021-02-05,4272.738,1011073223.0,4107.3427,4102.2557,49982984910.0,4233.5964,4314.9574
399976.XSHE,2021-02-08,4130.7635,827498448.0,4182.7941,4023.935,47794224191.0,4107.3427,4197.5228
399976.XSHE,2021-02-09,4213.3242,829710239.0,4315.3265,4194.1425,43499909570.0,4182.7941,4336.7047
399976.XSHE,2021-02-10,4344.3586,822438214.0,4368.4146,4253.4273,42708172747.0,4315.3265,4381.7357
399976.XSHE,2021-02-18,4484.6749,1120390416.0,4273.5652,4214.7302,60716260348.0,4368.4146,4491.3657
399976.XSHE,2021-02-19,4230.9686,1149519608.0,4207.8143,4094.4113,48331697924.0,4273.5652,4253.8391
399976.XSHE,2021-02-22,4223.8206,1350331605.0,4132.5891,4129.6989,53431331501.0,4207.8143,4273.4459
399976.XSHE,2021-02-23,4073.1363,1021122740.0,4051.5662,4013.5257,44975970936.0,4132.5891,4133.3956
399976.XSHE,2021-02-24,4046.4424,1131462770.0,3895.2775,3861.8505,58274120206.0,4051.5662,4089.3364
399976.XSHE,2021-02-25,3958.9905,892360485.0,3822.4535,3804.7412,41362085825.0,3895.2775,3965.3151
399976.XSHE,2021-02-26,3700.0966,938688290.0,3734.5432,3661.4001,41857321889.0,3822.4535,3782.5811
399976.XSHE,2021-03-01,3800.4859,991510090.0,3892.0942,3783.4753,41384509814.0,3734.5432,3893.2518
399976.XSHE,2021-03-02,3935.9426,1200162132.0,3911.4985,3855.8681,39900981911.0,3892.0942,3942.5347
399976.XSHE,2021-03-03,3885.5831,1048286079.0,3943.6654,3845.3792,32048262195.0,3911.4985,3943.8037
399976.XSHE,2021-03-04,3888.683,1408633998.0,3732.7891,3713.4648,44322775944.0,3943.6654,3888.683
