order_book_id,date,prev_close,low,volume,close,high,total_turnover,open
000941.XSHG,2020-02-06,1441.6272,1413.7364,2097705055.0,1470.4607,1470.6274,32038658143.000008,1418.9499
000941.XSHG,2020-02-07,1470.4607,1443.0036,1938286271.0,1475.7107,1475.9304,30176209488.0,1463.9227
000941.XSHG,2020-02-10,1475.7107,1467.2113,2015421150.0,1521.8388,1521.878,32227738662.0,1468.606
000941.XSHG,2020-02-11,1521.8388,1501.6348,1589304679.0,1509.0247,1525.6697,25707575760.0,1525.6697
000941.XSHG,2020-02-12,1509.0247,1524.7657,2015774567.0,1565.6378,1568.4777,32142639984.0,1524.9612
000941.XSHG,2020-02-13,1565.6378,1557.2551,2239067385.0,1560.106,1597.5954,42072571144.0,1584.0279999999998
000941.XSHG,2020-02-14,1560.106,1536.2667,1873288109.0,1549.9659,1576.4241,34367694707.0,1554.5336
000941.XSHG,2020-02-17,1549.9659,1552.4847,1937444637.0,1603.3996,1603.3996,33709967652.0,1552.7581
000941.XSHG,2020-02-18,1603.3996,1599.8337,2367990532.0,1628.8504,1634.4158,38993169964.0,1602.7672
000941.XSHG,2020-02-19,1628.8504,1614.1107,2898463819.0,1615.4779,1659.7942,47031397725.0,1649.2973
000941.XSHG,2020-02-20,1615.4779,1628.26,2461210635.0,1660.1347,1662.5026,42750882901.0,1631.9469
000941.XSHG,2020-02-21,1660.1347,1653.5082,2418622298.0,1668.2052,1683.2176,42248183339.0,1656.0301
000941.XSHG,2020-02-24,1668.2052,1625.1238,2414961895.0,1658.8015,1667.2546,43112243636.0,1658.6571
000941.XSHG,2020-02-25,1658.8015,1600.0237,2936290313.0,1684.9362,1689.7722,51932061838.999985,1619.0412
000941.XSHG,2020-02-26,1684.9362,1617.7105,2525295294.0,1623.9554,1676.2193,46775907594.0,1658.6699
000941.XSHG,2020-02-27,1623.9554,1602.4566,1831859024.0,1616.537,1640.6660000000006,31258241635.0,1632.4967
000941.XSHG,2020-02-28,1616.537,1515.8392,2316949197.0,1519.6815,1577.2563,36475875429.0,1547.9836
000941.XSHG,2020-03-02,1519.6815,1528.0802,1871644305.0,1568.9022,1579.5810000000001,29127348074.0,1538.9954
000941.XSHG,2020-03-03,1568.9022,1564.9526,2087617359.0,1578.9211,1616.424,32592431031.0,1604.3323
000941.XSHG,2020-03-04,1578.9211,1537.6842,1531132371.0,1569.7445,1576.4414,24444473982.0,1563.8025
000941.XSHG,2020-03-05,1569.7445,1580.3334,2094951816.0,1599.5562,1602.9381,28277201445.0,1597.4345
000941.XSHG,2020-03-06,1599.5562,1580.5770000000002,2225039021.0,1595.2335,1613.0389,27607278423.0,1583.5678
000941.XSHG,2020-03-09,1595.2335,1515.0597,2828993429.0,1515.8679,1571.1604,36125075928.0,1563.9851
000941.XSHG,2020-03-10,1515.8679,1475.615,2756109250.0,1556.7168,1559.1689999999999,34089816300.0,1491.655
000941.XSHG,2020-03-11,1556.7168,1533.3714,2326747401.0,1533.3714,1578.5862,30857572294.0,1565.2384
000941.XSHG,2020-03-12,1533.3714,1481.6393,1940899874.0,1495.9178,1515.0593,25843141798.0,1501.8673
000941.XSHG,2020-03-13,1495.9178,1415.0683,2620710433.0,1494.3555,1504.6889,33368191887.0,1420.3822
000941.XSHG,2020-03-16,1494.3555,1399.7842,2929585755.0,1402.1508,1507.477,37473027239.0,1507.477
000941.XSHG,2020-03-17,1402.1508,1355.8142,2491143503.0,1403.7036,1429.8092,31061389480.0,1411.4470000000001
000941.XSHG,2020-03-18,1403.7036,1378.5085,2578313310.0,1378.7055,1444.4622,31932556709.0,1418.0081
000941.XSHG,2020-03-19,1378.7055,1333.1562,2343468156.0,1375.1807,1387.4962,29309881202.0,1377.8691
000941.XSHG,2020-03-20,1375.1807,1349.1531,1807560023.0,1369.6202,1398.2609,23040774218.0,1396.1515
000941.XSHG,2020-03-23,1369.6202,1282.0034,1881547980.0,1285.9885,1324.9221,23598776638.000004,1320.3439
000941.XSHG,2020-03-24,1285.9885,1267.4595,2016236212.0,1309.853,1320.0421,25331700849.0,1314.4375
000941.XSHG,2020-03-25,1309.853,1340.0893,2025859942.0,1359.1747,1365.2714,28168828519.0,1347.4791
000941.XSHG,2020-03-26,1359.1747,1327.2876,1557137948.0,1329.1183,1350.5124,21022677697.0,1348.5275
000941.XSHG,2020-03-27,1329.1183,1330.6426,1594054471.0,1334.0794,1359.5020000000004,20421955290.0,1349.6456
000941.XSHG,2020-03-30,1334.0794,1288.4422,1747247154.0,1321.7961,1338.7515,22853215033.0,1311.4679999999996
000941.XSHG,2020-03-31,1321.7961,1317.9126,1386199254.0,1323.7933,1339.0122,18922968027.0,1335.7988
000941.XSHG,2020-04-01,1323.7933,1323.3859,1760343130.0,1331.261,1366.7472,25543525335.0,1329.3525
000941.XSHG,2020-04-02,1331.261,1323.5825,1659997620.0,1367.527,1367.527,22185127742.0,1324.8525
000941.XSHG,2020-04-03,1367.527,1337.7125,1433078392.0,1343.3554,1367.3832,18483014569.0,1367.3832
000941.XSHG,2020-04-07,1343.3554,1368.6876,1795373771.0,1385.2829,1387.1131,22105397744.0,1372.9349
000941.XSHG,2020-04-08,1385.2829,1370.5044,1348601688.0,1379.3918,1385.7667,16546296384.0,1375.4081
000941.XSHG,2020-04-09,1379.3918,1378.2216,1363459022.0,1379.8398,1389.5307,16375971506.0,1386.9539
000941.XSHG,2020-04-10,1379.8398,1343.3129,1475034863.0,1348.6849,1380.4085,17909328295.0,1380.3976
000941.XSHG,2020-04-13,1348.6849,1318.7463,1112418168.0,1326.7709,1338.8299,14058587353.999998,1335.1332
000941.XSHG,2020-04-14,1326.7709,1337.7921,1471150263.0,1379.6318,1379.6318,20890587993.0,1338.9494
000941.XSHG,2020-04-15,1379.6318,1381.806,1761632803.0,1384.0981,1404.2477,24649382939.0,1387.9824
000941.XSHG,2020-04-16,1384.0981,1371.4901,1769554510.0,1409.6471,1411.9951,22056303988.0,1375.852
000941.XSHG,2020-04-17,1409.6471,1423.7423,2327914275.0,1427.3034,1446.1385,32495572418.0,1433.5523
000941.XSHG,2020-04-20,1427.3034,1414.6329,1724493669.0,1432.046,1432.5121,23376268136.0,1427.6257
000941.XSHG,2020-04-21,1432.046,1395.2606,1863399414.0,1416.761,1418.7529,23056482292.0,1418.7529
000941.XSHG,2020-04-22,1416.761,1393.8304,1710904048.0,1431.8674,1434.3646,21138111658.0,1398.2279999999994
000941.XSHG,2020-04-23,1431.8674,1406.3806,1556292629.0,1406.9315,1435.5947,19766473826.0,1434.2348
000941.XSHG,2020-04-24,1406.9315,1388.8701,1375562616.0,1392.6833,1421.4975,17594179184.0,1405.0464
000941.XSHG,2020-04-27,1392.6833,1389.8618,1278560387.0,1393.4039,1409.9339,15619162470.0,1394.4444
000941.XSHG,2020-04-28,1393.4039,1344.0786,1798635718.0,1397.0958,1407.9183,22858930481.0,1395.648
000941.XSHG,2020-04-29,1397.0958,1389.741,1316916021.0,1396.4897,1409.0132,17789295573.0,1390.9084
000941.XSHG,2020-04-30,1396.4897,1409.0884,1667780160.0,1449.3211,1456.9954,24528772687.0,1409.0884
000941.XSHG,2020-05-06,1449.3211,1437.9355,1713661424.0,1477.5749,1477.6322,25337734671.0,1441.881
000941.XSHG,2020-05-07,1477.5749,1469.3109,1466076787.0,1474.4891,1487.5355,22104999861.0,1479.4458
000941.XSHG,2020-05-08,1474.4891,1469.1839,1585895022.0,1482.6329999999994,1495.4531,22953305318.0,1481.5406
000941.XSHG,2020-05-11,1482.6329999999994,1462.3087,1486857038.0,1471.4224,1485.4451,21139952654.0,1478.2138
000941.XSHG,2020-05-12,1471.4224,1456.3994,1228995108.0,1481.9446,1482.2781,17766822970.0,1470.515
000941.XSHG,2020-05-13,1481.9446,1470.4923,1402890742.0,1489.5557,1494.1814,20492121474.0,1473.4732
000941.XSHG,2020-05-14,1489.5557,1459.0911,1261240746.0,1460.9839,1480.5946,18627192764.0,1480.2524
000941.XSHG,2020-05-15,1460.9839,1460.1387,1210752808.0,1466.9665,1484.5121,18996422509.0,1466.8328
000941.XSHG,2020-05-18,1466.9665,1448.3081,1487559463.0,1456.1024,1475.4251,21993564058.0,1471.3924
000941.XSHG,2020-05-19,1456.1024,1469.9672,1227498256.0,1476.5034,1482.7163,18927030295.0,1470.9088
000941.XSHG,2020-05-20,1476.5034,1477.5626,1476230187.0,1482.3201,1505.2912,23571865491.0,1485.8393
000941.XSHG,2020-05-21,1482.3201,1447.8215,1395118063.0,1449.8004,1489.4481,21065943913.0,1488.7892
000941.XSHG,2020-05-22,1449.8004,1406.6672,1167797124.0,1416.4829,1449.7519,16396149419.0,1448.8675
000941.XSHG,2020-05-25,1416.4829,1400.2817,825714446.0,1411.139,1417.6585,11032930371.999998,1414.9477
000941.XSHG,2020-05-26,1411.139,1418.9153,908270409.0,1439.2308,1439.866,13203766539.0,1418.9153
000941.XSHG,2020-05-27,1439.2308,1425.4806,1050634784.0,1428.4197,1446.4025,15754030496.0,1441.5161
000941.XSHG,2020-05-28,1428.4197,1404.5159,1065349059.0,1423.3556,1435.3634,14683241584.999996,1428.559
000941.XSHG,2020-05-29,1423.3556,1426.2305,1159672810.0,1445.4737,1450.4988,17636897292.0,1429.5097
000941.XSHG,2020-06-01,1445.4737,1460.9479,1466328371.0,1496.6111,1499.5785,21760485171.0,1462.0034
000941.XSHG,2020-06-02,1496.6111,1492.1752,1523074941.0,1497.0604,1509.5142,26378578277.0,1508.4749
000941.XSHG,2020-06-03,1497.0604,1485.6383,1425012011.0,1490.3359,1503.7553,22562402892.0,1499.7579
000941.XSHG,2020-06-04,1490.3359,1489.0611,1409075042.0,1495.8149,1509.6579,21375869307.0,1495.3697
000941.XSHG,2020-06-05,1495.8149,1481.6444,1286005936.0,1499.8891,1499.9129999999998,19712154995.0,1496.3434
000941.XSHG,2020-06-08,1499.8891,1505.3084,1390301208.0,1513.5393,1523.5823,20978110518.0,1508.056
000941.XSHG,2020-06-09,1513.5393,1509.8794,1245436231.0,1517.7172,1521.2121,18672332783.0,1517.2024
000941.XSHG,2020-06-10,1517.7172,1503.8937,1252721666.0,1518.9717,1519.1543,19935553242.0,1518.1829
000941.XSHG,2020-06-11,1518.9717,1523.2476,1856283739.0,1534.2357,1559.1433,30998200975.0,1526.8602
000941.XSHG,2020-06-12,1534.2357,1499.1188,1572301602.0,1523.1407,1532.6083,24956815349.0,1500.3711
000941.XSHG,2020-06-15,1523.1407,1504.3131,1485988133.0,1527.2077,1541.1946,22280854890.0,1517.1432
000941.XSHG,2020-06-16,1527.2077,1536.6032,1356532956.0,1554.0197,1554.7087,21514241154.0,1542.5147
000941.XSHG,2020-06-17,1554.0197,1532.8382,1288721287.0,1541.9387,1559.6396,21182016019.0,1559.5832
000941.XSHG,2020-06-18,1541.9387,1533.5363,1172985162.0,1556.651,1560.4846,18396155515.0,1538.5721
000941.XSHG,2020-06-19,1556.651,1561.6672,1546095215.0,1585.6318,1589.9098,24699679015.0,1563.1345
000941.XSHG,2020-06-22,1585.6318,1586.0061,1742198152.0,1613.207,1627.3708,27320470648.0,1586.4084
000941.XSHG,2020-06-23,1613.207,1604.0603,1626075536.0,1623.7249,1624.7288,24640892751.000004,1611.9641
000941.XSHG,2020-06-24,1623.7249,1620.4543,1386613460.0,1629.0697,1636.2104,22908345236.0,1628.0755
000941.XSHG,2020-06-29,1629.0697,1631.6249,1516588086.0,1643.6259,1666.3388,24616924473.0,1632.6632
000941.XSHG,2020-06-30,1643.6259,1640.1747,1328057394.0,1663.3569,1667.4015,21514225188.000004,1657.1467
000941.XSHG,2020-07-01,1663.3569,1654.6923,1493906766.0,1679.4377,1684.4506,24689177889.0,1675.9665
000941.XSHG,2020-07-02,1679.4377,1678.2761,1826095769.0,1693.9633,1705.3746,26841421214.0,1680.7089999999994
000941.XSHG,2020-07-03,1693.9633,1699.6781,2118016380.0,1723.7877,1724.4549,28143005691.0,1699.6781
000941.XSHG,2020-07-06,1723.7877,1737.8294,3066749226.0,1810.6154,1818.6674,40601994359.0,1739.7078
000941.XSHG,2020-07-07,1810.6154,1837.0983,3063942412.0,1846.7938,1890.152,44744473147.0,1838.912
000941.XSHG,2020-07-08,1846.7938,1832.3943,2475974215.0,1890.1759,1891.287,38465630801.0,1852.892
000941.XSHG,2020-07-09,1890.1759,1884.6731,2875152034.0,1926.5845,1935.8911,40536239975.0,1887.5253
000941.XSHG,2020-07-10,1926.5845,1896.2159,2818301576.0,1904.2743,1928.5332,42110194952.99999,1912.7013
000941.XSHG,2020-07-13,1904.2743,1909.7186,2780099166.0,1990.0083,1990.4341,45261277520.0,1909.9668
000941.XSHG,2020-07-14,1990.0083,1907.1171,2911198080.0,1942.4703,1985.4514,46736870991.0,1976.2603
000941.XSHG,2020-07-15,1942.4703,1891.2729,2644223328.0,1918.2362,1965.9976,43428837089.0,1956.5188
000941.XSHG,2020-07-16,1918.2362,1817.9996,2307958326.0,1818.0694,1936.1319,37670258122.0,1917.6034
000941.XSHG,2020-07-17,1818.0694,1794.7889,1980425325.0,1822.9241,1859.2836,30150070858.0,1812.7904
000941.XSHG,2020-07-20,1822.9241,1841.7133,2060509794.0,1902.9789,1903.0315,31543760177.000008,1864.4218
000941.XSHG,2020-07-21,1902.9789,1900.5373,2191024799.0,1914.7989,1949.3117,35163018590.0,1926.2391
000941.XSHG,2020-07-22,1914.7989,1901.0042,2023677566.0,1917.4266,1941.7348,31548380243.0,1906.3593
000941.XSHG,2020-07-23,1917.4266,1903.2934,2402448762.0,1971.3503,1971.7141,40442885296.0,1904.9849
000941.XSHG,2020-07-24,1971.3503,1858.7357,2524100274.0,1869.7053,1970.6833,39500538728.0,1960.1564
000941.XSHG,2020-07-27,1869.7053,1867.829,1819936556.0,1888.1285,1912.7497,30501071319.0,1898.2197
000941.XSHG,2020-07-28,1888.1285,1871.4799,1962662433.0,1892.1279,1916.1388,29575478484.0,1906.2087
000941.XSHG,2020-07-29,1892.1279,1867.739,1872669114.0,1946.8283,1948.5713,29175433642.0,1893.2058
000941.XSHG,2020-07-30,1946.8283,1930.3123,2468986012.0,1990.6053,1994.5122,35014072185.0,1960.0089
000941.XSHG,2020-07-31,1990.6053,1974.3959,2420831864.0,2011.7809,2041.8811,38442222586.0,1978.3534
000941.XSHG,2020-08-03,2011.7809,2027.6001,2562236716.0,2048.9755,2058.0919,36477217039.0,2035.171
000941.XSHG,2020-08-04,2048.9755,2016.1741,2850138322.0,2033.0602,2058.2205,38289464750.0,2052.0911
000941.XSHG,2020-08-05,2033.0602,1989.9162,2331953247.0,2041.6746,2044.2131,32997432546.0,2037.0285
000941.XSHG,2020-08-06,2041.6746,1984.8821,2125934360.0,2007.4484,2041.6446,33242918697.0,2041.532
000941.XSHG,2020-08-07,2007.4484,1961.2055,2850590798.0,2014.7646,2033.4213,36877287928.0,2002.5627
000941.XSHG,2020-08-10,2014.7646,1992.9225,1944821228.0,2021.3761,2038.4695,29363334535.0,2010.6205
000941.XSHG,2020-08-11,2021.3761,1986.9299,2292694662.0,1992.1778,2047.4944,31970975902.0,2031.1498
000941.XSHG,2020-08-12,1992.1778,1919.1591,3028670712.0,1978.2055,2003.3172,39384899562.0,1996.3961
000941.XSHG,2020-08-13,1978.2055,1974.2064,2013413750.0,1982.0758,2002.7852,26741075935.0,1995.3909
000941.XSHG,2020-08-14,1982.0758,1953.8689,2760535164.0,1990.5001,2000.279,29537440592.0,1981.5081
000941.XSHG,2020-08-17,1990.5001,1970.9751,2885206725.0,2011.1034,2011.1034,32685236131.000008,1988.5607
000941.XSHG,2020-08-18,2011.1034,2008.1843,2913641130.0,2021.2516,2038.8726,32308911709.0,2016.1984
000941.XSHG,2020-08-19,2021.2516,1962.4092,2996328809.0,1964.0352,2019.6107,33484221918.0,2019.6107
000941.XSHG,2020-08-20,1964.0352,1914.4146,2263388009.0,1919.5623,1965.9599,27231826805.0,1953.4128
000941.XSHG,2020-08-21,1919.5623,1924.8241,2163906807.0,1941.4664,1963.0973,25765343450.000004,1942.5391
000941.XSHG,2020-08-24,1941.4664,1936.946,1853799346.0,1995.0314,1998.825,26865247998.0,1954.802
000941.XSHG,2020-08-25,1995.0314,1966.9617,1832219000.0,1973.9244,2007.7414,23895777976.0,1998.856
000941.XSHG,2020-08-26,1973.9244,1901.9806,1828773368.0,1911.2404,1970.2603,25435839432.0,1969.7925
000941.XSHG,2020-08-27,1911.2404,1911.87,1658805658.0,1954.6879,1958.573,22891564909.0,1918.5127
000941.XSHG,2020-08-28,1954.6879,1944.1139,1604943866.0,1993.3314,1998.3798,23178005676.0,1966.0851
000941.XSHG,2020-08-31,1993.3314,1982.1959,1637650214.0,1983.77,2018.7673,23324128097.0,2000.3097
000941.XSHG,2020-09-01,1983.77,1977.1782,1532656908.0,2029.2854,2029.2854,23550357200.000004,1979.9128
000941.XSHG,2020-09-02,2029.2854,1998.7852,1500851342.0,2025.7933,2038.9961,21422261804.0,2037.0439
000941.XSHG,2020-09-03,2025.7933,1995.7163,1837655402.0,2004.2875,2028.1838,24564423447.0,2028.0129
000941.XSHG,2020-09-04,2004.2875,1959.7082,1613880672.0,1991.6238,1995.6761,21358404938.0,1963.899
000941.XSHG,2020-09-07,1991.6238,1929.464,1844856101.0,1937.7572,2009.6644,25483297325.0,1992.9803
000941.XSHG,2020-09-08,1937.7572,1921.7,1795194622.0,1953.4294,1961.8576,22916694829.0,1939.6857
000941.XSHG,2020-09-09,1953.4294,1882.5044,2224486949.0,1899.8824,1929.8768,25780811334.0,1920.6759
000941.XSHG,2020-09-10,1899.8824,1873.7476,1841436570.0,1879.783,1925.3516,21236118466.0,1917.5607
000941.XSHG,2020-09-11,1879.783,1881.109,1742425915.0,1978.7186,1980.0358,25407869081.0,1881.2523
000941.XSHG,2020-09-14,1978.7186,2007.1127,2006702726.0,2027.2458,2049.0538,34171673614.0,2010.1305
000941.XSHG,2020-09-15,2027.2458,2010.8472,1488412518.0,2034.1442,2038.2344,23051395827.0,2026.0826
000941.XSHG,2020-09-16,2034.1442,2036.6255,1755118708.0,2055.1401,2083.7619,29442365272.0,2040.3218
000941.XSHG,2020-09-17,2055.1401,2042.591,1885830507.0,2090.0585,2107.1139,31340688195.000008,2045.179
000941.XSHG,2020-09-18,2090.0585,2059.1967,1815686843.0,2090.4993,2097.5408,29819968959.0,2087.4912
000941.XSHG,2020-09-21,2090.4993,2065.9903,1435221837.0,2072.4007,2113.3608,24305593876.0,2101.7325
000941.XSHG,2020-09-22,2072.4007,2019.6674,1260330668.0,2025.2674,2060.1378,19684127355.0,2056.3538
000941.XSHG,2020-09-23,2025.2674,2028.3298,1508415510.0,2098.3767,2099.9379,27009511607.0,2042.3612
000941.XSHG,2020-09-24,2098.3767,1991.8589,1886782550.0,1992.1104,2079.6411,28802812708.0,2075.5063
000941.XSHG,2020-09-25,1992.1104,1997.4487,1277793084.0,2007.8949,2032.5062,20120272898.0,2013.518
000941.XSHG,2020-09-28,2007.8949,2025.0362,1231345912.0,2037.8381,2070.1252,21184549286.000004,2026.2301
000941.XSHG,2020-09-29,2037.8381,2038.4581,1145259342.0,2057.051,2073.3279,19561163490.0,2061.2915
000941.XSHG,2020-09-30,2057.051,2048.0941,1303475117.0,2061.1987,2086.5422,21383083396.0,2058.4807
000941.XSHG,2020-10-09,2061.1987,2160.7148,1999022939.0,2201.0297,2209.4822,37184742587.0,2166.1679
000941.XSHG,2020-10-12,2201.0297,2209.2784,2518943043.0,2258.9462,2258.9462,40937082903.0,2230.4942
000941.XSHG,2020-10-13,2258.9462,2215.041,1880379363.0,2279.5375,2282.5784,33555024005.0,2244.5875
000941.XSHG,2020-10-14,2279.5375,2247.8508,2345105645.0,2273.2663,2293.3439,39344853815.0,2259.6111
000941.XSHG,2020-10-15,2273.2663,2235.6816,2193464361.0,2239.1447,2295.1255,39100103876.0,2289.107
000941.XSHG,2020-10-16,2239.1447,2180.3333,1756891673.0,2190.9051,2246.3664,32145304921.0,2243.9952
000941.XSHG,2020-10-19,2190.9051,2119.5962,1601549577.0,2128.7257,2202.0431,29960707851.0,2200.3012
000941.XSHG,2020-10-20,2128.7257,2123.5699,1421471403.0,2171.8622,2172.6156,26915684639.0,2133.6712
000941.XSHG,2020-10-21,2171.8622,2114.9553,1447965356.0,2128.4148,2177.1061,26069464815.000004,2176.7146
000941.XSHG,2020-10-22,2128.4148,2089.1464,1327779279.0,2118.1654,2132.8087,24256379778.0,2114.9282
000941.XSHG,2020-10-23,2118.1654,2076.8876,1338725419.0,2082.7142,2148.5423,25463369959.0,2119.0069
000941.XSHG,2020-10-26,2082.7142,2043.8075,1257689570.0,2131.6206,2131.7289,25514380758.000004,2066.5766
000941.XSHG,2020-10-27,2131.6206,2112.6111,1201378566.0,2148.9377,2151.3217,25295819048.0,2120.9369
000941.XSHG,2020-10-28,2148.9377,2126.9077,1508168034.0,2176.5619,2191.7267,30682364106.0,2138.3291
000941.XSHG,2020-10-29,2176.5619,2136.2551,1703987773.0,2193.4085,2208.7064,34388504840.0,2137.724
000941.XSHG,2020-10-30,2193.4085,2167.0054,1749362851.0,2181.8736,2224.2565,35824700694.0,2217.7984
000941.XSHG,2020-11-02,2181.8736,2145.9087,1759425062.0,2220.4431,2238.3291,37986920874.0,2145.9087
000941.XSHG,2020-11-03,2220.4431,2184.2384,1747353418.0,2214.2474,2237.7256,34161982012.0,2233.6685
000941.XSHG,2020-11-04,2214.2474,2175.2777,1772749891.0,2205.1705,2246.5935,40617795566.0,2213.4977
000941.XSHG,2020-11-05,2205.1705,2243.0258,1926133775.0,2297.528,2304.354,44627188623.0,2246.7172
000941.XSHG,2020-11-06,2297.528,2239.0556,1911842459.0,2262.8298,2326.9158,45526148435.000015,2325.4494
000941.XSHG,2020-11-09,2262.8298,2267.6688,2182022894.0,2316.9928,2336.1849,46845754107.0,2276.8649
000941.XSHG,2020-11-10,2316.9928,2280.1437,1937348082.0,2331.4573,2354.401,42855498565.99999,2312.535
000941.XSHG,2020-11-11,2331.4573,2280.8083,1543268949.0,2280.8083,2352.8258,36099219893.0,2315.9013
000941.XSHG,2020-11-12,2280.8083,2253.4049,1283713042.0,2273.7496,2307.6689,30771875364.0,2305.8781
000941.XSHG,2020-11-13,2273.7496,2228.0823,1514007528.0,2257.9236,2281.781,42322110097.0,2279.6595
000941.XSHG,2020-11-16,2257.9236,2212.2369,1594422869.0,2270.2328,2278.8511,35635427615.0,2251.3124
000941.XSHG,2020-11-17,2270.2328,2199.8439,1548885934.0,2216.8759,2274.5716,35437084502.0,2271.4515
000941.XSHG,2020-11-18,2216.8759,2157.951,1525553522.0,2179.2837,2225.3014,34597913136.0,2213.1298
000941.XSHG,2020-11-19,2179.2837,2158.9486,1274827192.0,2202.8684,2205.4226,26801671824.0,2179.2986
000941.XSHG,2020-11-20,2202.8684,2206.6736,1642033772.0,2262.0739,2268.5755,32198372947.0,2211.9669
000941.XSHG,2020-11-23,2262.0739,2265.1766,2192597993.0,2324.9187,2339.9661,41359134834.0,2275.3936
000941.XSHG,2020-11-24,2324.9187,2308.4633,2234742692.0,2337.79,2344.5302,37276516562.0,2327.5008
000941.XSHG,2020-11-25,2337.79,2299.9464,2138961940.0,2304.6624,2363.8502,35274684969.0,2343.4608
000941.XSHG,2020-11-26,2304.6624,2249.5307,1703145041.0,2301.1361,2307.8101,27943336002.000004,2300.9095
000941.XSHG,2020-11-27,2301.1361,2267.4772,1465433032.0,2301.7793,2312.8288,25546354393.000004,2299.4655
000941.XSHG,2020-11-30,2301.7793,2263.6346,1726849725.0,2287.1653,2305.888,29814323111.0,2303.6727
000941.XSHG,2020-12-01,2287.1653,2270.0548,1516895807.0,2314.2766,2315.5465,28017275710.0,2276.6073
000941.XSHG,2020-12-02,2314.2766,2271.4676,1827092366.0,2288.0973,2322.7998,32099465806.0,2313.9168
000941.XSHG,2020-12-03,2288.0973,2255.1447,1463387420.0,2269.5522,2283.4439,23031873194.0,2283.3633
000941.XSHG,2020-12-04,2269.5522,2251.295,1530510081.0,2283.2109,2283.6304,27231385430.0,2265.5919
000941.XSHG,2020-12-07,2283.2109,2285.1613,1893386493.0,2308.8254,2323.2755,32038574313.0,2289.6414
000941.XSHG,2020-12-08,2308.8254,2312.5315,1755111161.0,2346.7452,2364.7001,32940601572.0,2313.8204
000941.XSHG,2020-12-09,2346.7452,2322.759,1950538632.0,2327.5684,2381.4253,40558055316.0,2356.0033
000941.XSHG,2020-12-10,2327.5684,2295.4163,1864269617.0,2361.4424,2385.216,40365018107.0,2328.1149
000941.XSHG,2020-12-11,2361.4424,2294.1327,1946282159.0,2319.8142,2378.549,36276167139.0,2372.3184
000941.XSHG,2020-12-14,2319.8142,2327.711,1576374869.0,2398.3384,2400.3157,35000346596.0,2341.1177
000941.XSHG,2020-12-15,2398.3384,2390.3071,1785246103.0,2443.4383,2443.6218,35964817462.0,2405.4588
000941.XSHG,2020-12-16,2443.4383,2436.2143,1706172517.0,2445.9795,2466.62,33145377329.0,2456.8771
000941.XSHG,2020-12-17,2445.9795,2393.4605,1872389360.0,2456.7369,2460.5452,35151283631.0,2433.9934
000941.XSHG,2020-12-18,2456.7369,2456.5707,2330278558.0,2529.3095,2535.8862,42466095528.99999,2459.7326
000941.XSHG,2020-12-21,2529.3095,2578.8669,2860226930.0,2668.0163,2668.0163,58322075635.0,2589.656
000941.XSHG,2020-12-22,2668.0163,2607.8735,2645357341.0,2613.3643,2711.738,55894732469.0,2658.6258
000941.XSHG,2020-12-23,2613.3643,2647.6446,3485217391.0,2735.845,2770.8775,63105958782.0,2647.6446
000941.XSHG,2020-12-24,2735.845,2698.4027,2604540097.0,2718.5918,2765.7594,45432785005.0,2736.4425
000941.XSHG,2020-12-25,2718.5918,2717.2307,3154514956.0,2852.8763,2853.2186,54273634792.0,2718.0777
000941.XSHG,2020-12-28,2852.8763,2784.806,3102577287.0,2836.3203,2864.7559,53153280043.0,2854.8716
000941.XSHG,2020-12-29,2836.3203,2666.2196,2970037568.0,2673.023,2823.503,58008783222.0,2823.503
000941.XSHG,2020-12-30,2673.023,2697.6881,2476313727.0,2742.1242,2766.9692,50724051535.0,2697.6881
000941.XSHG,2020-12-31,2742.1242,2747.2529,2739740750.0,2800.8027,2825.5727,52851577068.0,2764.4897
000941.XSHG,2021-01-04,2800.8027,2820.6986,3259265622.0,3000.9527,3028.0288,70872725832.0,2823.2391
000941.XSHG,2021-01-05,3000.9527,2958.5516,3392683227.0,3042.0731,3053.7162,66573457494.0,2983.1851
000941.XSHG,2021-01-06,3042.0731,2985.3539,2971696522.0,3050.7177,3078.1221,58689111561.0,3058.3489
000941.XSHG,2021-01-07,3050.7177,3056.2699,3294095136.0,3185.1827,3208.2974,71923934420.0,3076.8384
000941.XSHG,2021-01-08,3185.1827,3059.3209,3227114702.0,3137.8741,3223.8238,76350044780.0,3223.8238
000941.XSHG,2021-01-11,3137.8741,2972.2563,3714084196.0,2995.27,3142.0915,79764563543.0,3142.0915
000941.XSHG,2021-01-12,2995.27,2955.7316,2971259864.0,3109.2808,3113.8097,67998846853.0,2972.7384
000941.XSHG,2021-01-13,3109.2808,3012.2197,3683803153.0,3045.9008,3186.8968,76920296534.0,3109.4434
000941.XSHG,2021-01-14,3045.9008,2922.2936,3221495295.0,2961.5676,3030.6799,67383896913.0,3010.0309
000941.XSHG,2021-01-15,2961.5676,2886.0441,2570445283.0,2993.4204,3013.5804,55623855842.000015,2934.1665
000941.XSHG,2021-01-18,2993.4204,2922.7569,2440302449.0,3036.8966,3056.1616,52469682607.000015,2954.9597
000941.XSHG,2021-01-19,3036.8966,2930.5011,2510640703.0,2954.2298,3074.1965,52255419596.99999,3047.0571
000941.XSHG,2021-01-20,2954.2298,2965.6298,2251410840.0,3084.0369,3094.666,54491232847.99999,2979.619
